UserId,ConditionId,ConditionName,Condition,TZ,TimeStart,TimeEnd,TimeElapsed,t1age,t1Company,t1own_edu,t1own_edu_Index,t1parental_edu,t1parental_edu_Index,t1PlaceOfWork,t1PlaceOfWork_Index,t1sex,t1sex_Index,t1BigFive1,t1BigFive2,t1BigFive3,t1BigFive4,t1BigFive5,t1BigFive6,t1BigFive7,t1BigFive8,t1BigFive9,t1BigFive10,t1BMPN1,t1BMPN2,t1BMPN3,t1BMPN4,t1BMPN5,t1BMPN6,t1BMPN7,t1BMPN8,t1BMPN9,t1BMPN10,t1BMPN11,t1BMPN12,t1BMPN13,t1BMPN14,t1BMPN15,t1BMPN16,t1BMPN17,t1BMPN18,t1CHIPS1,t1CHIPS2,t1CHIPS3,t1CHIPS4,t1CHIPS5,t1CHIPS6,t1CHIPS7,t1CHIPS8,t1CHIPS9,t1CHIPS10,t1CHIPS11,t1CHIPS12,t1CHIPS13,t1CHIPS14,t1CHIPS15,t1CHIPS16,t1CHIPS17,t1CHIPS18,t1CHIPS19,t1CHIPS20,t1CHIPS21,t1CHIPS22,t1CHIPS23,t1CHIPS24,t1CHIPS25,t1CHIPS26,t1CHIPS27,t1CHIPS28,t1CHIPS29,t1CHIPS30,t1CHIPS31,t1CHIPS32,t1CHIPS33,t1Elevation1,t1Elevation2,t1Guilt,t1Elevation4,t1Elevation5,t1Indebted,t1Elevation7,t1Elevation8,t1Elevation9,t1Elevation10,t1Empowerment1,t1Empowerment2,t1Empowerment3,t1Empowerment4,t1Empowerment5,t1Empowerment6,t1Empowerment7,t1Empowerment8,t1Empowerment9,t1Empowerment10,t1Empowerment11,t1Empowerment12,t1GQ_state1,t1GQ_state2,t1GQ_state3,t1GQ_state4,t1GQ_state5,t1GQ_state6,t1GQ_trait1,t1GQ_trait2,t1GQ_trait3,t1GQ_trait4,t1GQ_trait5,t1GQ_trait6,t1Humility1,t1Humility2,t1Humility3,t1Humility4,t1Humility5,t1Humility6,t1Intended_effort1,t1Intended_effort2,t1JPS1,t1JPS2,t1JPS3,t1JPS4,t1JPS5,t1JPS6,t1JPS7,t1JPS8,t1JPS9,t1NA1,t1NA2,t1NA3,t1NA4,t1NA5,t1NA6,t1NA7,t1NA8,t1NA9,t1NA10,t1OCB1,t1OCB2,t1OCB3,t1OCB4,t1OJS1,t1OJS2,t1OJS3,t1SHS1,t1SHS2,t1SHS3,t1SHS4,t1SWL1,t1SWL2,t1SWL3,t1SWL4,t1SWL5,t1Motiv_eff_control1,t1Motiv_eff_work1,t1Motiv_eff_work2,t1Motiv_eff_work3,t1Motiv_eff_work4,t1Motiv_eff_control2,t1Motiv_eff_control3,t1Motiv_eff_control4,t1Motiv_eff_health1,t1Motiv_eff_health2,t1Motiv_eff_health3,t1Motiv_eff_health4,t1Motiv_eff_kind1,t1Motiv_eff_kind2,t1Motiv_eff_kind3,t1Motiv_eff_kind4,t1Motiv_eff1,t1Motiv_eff2,t1Motiv_eff3,t1Motiv_eff4,t1Imotiv,t1StateAffect,t1StateSatis,t1weekly_affect,t1weekly_satis,t1Trigger_grat_kind,t1Trigger_control,t1Trigger_grat_health,t1Trigger_grat_work,complete
"4,143",194,Condition 2,Work,"Paris, Madrid",2/7/14 17:45,3/24/14 18:13,"64,827",51,LOREAL,Études supérieures,3,Aucun de mes parents na n’a eu son baccalauréat,0,Usine,1,Femme,0,5,4,7,7,2,5,6,1,2,4,5,5,5,5,2,1,2,4,3,5,3,5,4,2,3,3,4,5,2,0,0,2,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,1,1,2,2,2,5,2,2,2,7,7,7,7,7,7,7,6,7,6,6,5,5,3,7,2,3,6,3,3,6,6,1,,3,4,6,6,6,3,3,4,5,7,6,3,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,6,7,7,3,7,1,6,6,6,3,3,5,5,6,6,5,,7,7,6,5,,,,,,,,,,,,7,7,6,5,6.25,2,5,1,2,,,,"Cher Nicolas

Mieux vaut tard que jamais,

En effet, avec le recul je maperçois que vous avez eu une grande importance dans mon développement professionnel et que sans vous je ne serai pas arrivée là où jen suis.
Si les débuts ont été froids, vous mavez aidé dans la construction de mon parcours.
Votre rigueur, votre professionnalisme a été un exemple pour moi.
Vous a vez fait preuve de pédagogie et surtout lorsque vous mavez fait confiance ça a été une vraie fierté pour moi.
De plus, face à laccueil difficile de léquipe vous avez affichez avec autorité  votre soutien.

Les années ont passé, et je peux vous dire que tous mes chefs nont pas eu cette qualité.

Alors un grand merci et à une prochaine fois peut-être.",1
"4,146",195,Condition 3,Control,"Paris, Madrid",2/9/14 18:57,2/9/14 19:31,33,33,LOREAL,Troisième cycle,4,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Homme,1,7,5,6,4,6,5,7,1,7,4,4,5,5,4,3,5,3,2,3,5,3,5,5,5,4,4,3,5,1,2,2,0,1,1,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,2,4,6,1,5,6,4,4,4,5,5,7,7,6,7,7,7,7,7,7,7,7,7,5,3,5,2,5,5,6,5,6,7,7,,3,4,6,3,4,4,6,6,6,6,7,6,5,3,2,5,4,2,1,1,1,2,1,1,1,1,1,6,6,7,6,6,1,7,6,7,6,5,6,6,7,7,6,6,,,,,7,7,,,,,,,,,,6,7,7,,6.666666667,5,6,5,5,,,,,0
"4,147",193,Condition 1,Health,CET,2/9/14 20:02,3/23/14 19:09,"60,427",26,LOreal,Université,2,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,6,5,6,4,7,6,6,5,6,2,4,2,3,4,4,4,2,3,3,2,3,4,4,2,4,3,4,5,2,3,3,4,1,1,0,3,0,0,0,3,2,0,0,0,0,0,1,1,0,2,0,0,3,3,1,2,0,0,0,0,0,5,,1,6,5,1,1,4,7,5,6,5,5,4,6,3,5,3,6,3,5,4,7,6,6,6,6,7,7,6,7,4,6,,4,7,7,6,6,7,4,4,5,5,5,5,6,3,5,5,2,1,1,2,1,1,1,1,2,2,1,7,6,6,7,5,3,6,6,4,5,5,5,6,6,7,6,,,,,,,,,4,4,3,3,,,,,4,4,3,3,3.5,0,4,2,3,,,"Chere April - merci pour ton encouragement pendant la recuperation de la mobilite de mes mains. Tu as fait de la therapie des main plus quune tache, les sessions sont devenues en vrais sessions de sante et bien etre. Plus de recuperation tu mas montre comment les bonnes habiudes dexercise regulier, en moins de 30 minutes pourrait vraiment faire un changement. Jai recupere energie, bonneur et forme. Ta personalite chalureuse, encouragementm drole et acueillante est bien apprecie. Aujourdhui je ne continue pas a suivre tout ce que tu mas appris, mais jessai de le faire et sans les sessions avec toi cest sure que je rien ferais!
Merci encore une fois, jespere que tout va bien avec toi et ton mari apres votre marriage il y a 2 ans.
Susana",,1
"4,149",194,Condition 2,Work,"Paris, Madrid",2/10/14 6:49,3/31/14 7:28,"70,598",57,LOREAL SA,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Femme,0,6,5,7,7,6,6,7,1,5,3,4,4,4,4,3,2,4,4,4,5,4,3,3,1,3,2,3,2,3,0,0,1,0,0,0,3,1,0,0,1,1,2,0,2,2,0,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,7,4,3,6,6,4,6,4,7,5,7,7,5,3,7,7,5,1,7,7,2,1,6,4,6,2,5,6,3,2,4,5,2,,7,7,4,6,7,6,4,4,6,6,6,5,,1,2,3,3,5,4,4,3,4,1,1,1,4,4,6,7,7,6,5,1,2,5,5,4,6,,,,,,,4,5,6,5,,,,,,,,,,,,4,5,6,5,5,-2,-2,2,2,,,,"Chère Madeleine,

Je pense souvent à toi lors des moments de déprime professionnelle de plus en plus fréquents, toi qui a toujours été là pour écouter mes questions, interrogations sur mon malaise au travail alors que je suis dans la dernière partie de mon parcours professionnel et jai limpression de régresser.
Alors que tu es en retraire depuis lonftemps, tu continues à être active dans la société et je peux partager avec toi mes sentiments, mon ressentiment vis à vis dune façon de travailler et de manque de respect  qui heurte certaines de mes valeurs(de tes valeurs) alors que la communication institutionnelle prone le contraire; que lingérance dans la vie privée et le formatage minsupporte; que je suis ignorée malgré ma proposition à participer à des groupes de travail pour partager mon expérience....et bien dautres choses encore  que nous avons eu loccasion de partager.

Ta vison des cdifférences, ton engagement envers les gens me conforte dans le fait que je ne suis pas complètement ""as been""tout en continuant à sadapter au monde qui change y compris la façon de travailler.

Merci de partager avec moi les perceptions dautres personnes qui vivent autout de toi et qui me conforte dans le fait que tout nest pas inutile et que je dois rester fidèle aux valeurs qui mont fait progresser.

Je sais qur je peux trouver auprès de toi des oreilles attentives queque soit le sujet.
Merci.

Amitiés.
Catherine",1
"4,151",195,Condition 3,Control,"Paris, Madrid",2/10/14 8:58,4/22/14 10:22,"102,323",32,DANONE,Troisième cycle,4,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Usine,1,Homme,1,7,1,7,1,5,6,7,1,7,2,4,5,5,5,5,5,4,5,3,5,4,5,4,3,4,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,5,1,4,2,1,4,6,7,7,6,6,6,6,6,6,6,6,6,6,5,3,5,4,7,6,5,2,7,1,2,,3,2,7,7,6,6,4,4,6,2,4,7,6,2,3,5,3,1,1,1,1,1,1,1,1,1,4,6,5,5,6,6,1,6,7,6,7,7,5,6,6,5,6,7,,,,,7,6,6,,,,,,,,,7,7,6,6,6.5,6,6,4,7,,"Préparation puis rendez-vous avec les partenaires sociaux
Interview et formalisation dun nouveau schéma dorganisation dun service
Réunion de travail sur les besoins en effectif dun service
Présentation et mise à jour des priorités du service en 2014
Présentation des nouvelles règles RH liées aux évaluations à un service en interne
Réunion de travail et formalisation de lévolution des missions dun membre de léquipe et répartition au sein de léquipe",,,1
"4,152",193,Condition 1,Health,"Paris, Madrid",2/10/14 16:34,4/25/14 10:10,"106,175",48,Danone SAEME,Troisième cycle,4,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Homme,1,7,5,7,5,6,2,7,2,7,2,4,4,4,4,2,4,5,4,4,3,4,5,4,4,4,3,4,3,2,1,2,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,0,1,0,0,0,6,5,4,6,6,7,6,7,7,6,7,7,6,7,7,7,6,6,7,7,6,6,6,5,7,5,4,7,5,5,7,1,3,,4,6,6,7,7,6,6,6,5,5,6,7,6,5,4,5,4,4,1,1,1,2,3,4,4,3,7,5,6,6,6,6,1,6,6,5,5,7,6,7,7,7,6,,,,,,,,,6,6,5,4,,,,,6,6,5,4,5.25,6,7,4,6,,,"Chère femme Tu essaies souvent de me modérer dans mes réactions comme dans mes nourritures et je sais que tu dis/fais cela pour mon bien pour méviter les excès Mais comme tu le sais, cest impulsif chez moi et cela me fait du bien, cela me soulage. Quand je fais le parallèle santé/réactions, je me doute que cest un bénéfice très très court et que sur le moyen/long terme non seulement cest une utopie mùais cest même quasi destructeur. Je sais que tu fais/dis cela pour mon bien et que mon autisme doit tagacer voire te faire souffrir mais je narrive aps à me contrôler dans cette double boulimie. Pourtant, même si sur le coup tu crois que cela ne sert à rien, au fond de moi cela me fait réfléchir, cela mappaise (même un peu) et ""çca me fait quand même du bien"" Alors stp, continue, continue à maider à maccorcher à plus de raison, ne me laisse pas seul avec mon besoin de me défouler, aide moi à mappaiser, me raisonner. Merci Bisous",,1
"4,153",200,Condition 4,Kindness,"Paris, Madrid",2/11/14 9:19,2/18/14 11:41,"10,222",51,LOréal,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Autres,2,Homme,1,6,4,7,,5,6,7,1,7,7,5,,5,3,3,5,4,5,4,5,4,5,5,3,,,4,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,7,7,6,6,6,6,6,6,7,6,6,4,3,4,3,5,3,3,2,4,3,4,,3,5,7,7,6,7,5,4,4,4,4,4,4,4,3,3,3,1,1,4,3,,1,1,1,1,,6,6,4,5,7,1,7,6,5,5,7,4,6,6,6,2,,,,,,,,,,,,,6,6,5,5,6,6,5,5,5.5,1,1,-3,-5,,,,,0
"4,154",200,Condition 4,Kindness,"Paris, Madrid",2/11/14 10:27,2/11/14 10:45,17,27,L OREAL,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Siège social,0,Femme,0,6,1,7,5,7,5,7,1,6,3,5,5,1,3,2,2,5,4,3,1,4,2,4,2,5,4,5,1,2,3,3,4,1,0,0,4,0,0,0,0,1,0,0,1,1,1,1,3,0,3,1,1,0,0,0,0,0,0,0,0,1,6,3,2,7,7,7,7,7,7,7,6,7,7,6,7,7,7,5,7,6,6,5,5,6,6,6,6,7,5,4,6,4,3,,5,6,4,4,6,2,3,6,5,5,5,6,6,6,5,5,5,1,1,1,3,1,1,1,1,,4,5,6,6,6,6,2,6,6,5,6,7,6,6,6,5,6,,,,,,,,,,,,,6,7,7,7,6,7,7,7,6.75,3,5,1,0,,,,,0
"4,156",194,Condition 2,Work,"Paris, Madrid",2/11/14 18:07,4/23/14 10:43,"101,796",44,CENTREAL,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Autres,2,Femme,0,7,5,7,5,5,1,7,2,4,4,3,5,3,4,2,2,3,4,2,5,4,5,4,4,4,2,4,4,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,1,5,3,5,7,2,5,4,7,7,6,5,7,7,6,6,7,6,6,6,4,3,5,3,1,7,3,3,3,4,7,,7,7,7,7,5,7,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,7,7,7,6,2,6,7,7,7,1,6,5,6,6,3,,5,6,6,6,,,,,,,,,,,,5,6,6,6,5.75,0,0,1,0,,,,,0
"4,158",193,Condition 1,Health,"Paris, Madrid",2/12/14 15:50,2/28/14 16:11,"23,060",27,LOréal,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Homme,1,7,5,6,4,7,3,7,2,7,6,5,5,5,1,5,4,3,4,3,5,3,5,4,1,5,4,5,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,6,1,3,6,6,4,6,7,7,5,7,3,5,6,7,5,3,6,5,4,3,5,2,3,4,6,6,6,5,4,3,3,,5,6,6,4,6,6,2,7,6,5,5,6,6,7,5,4,5,2,6,7,1,1,1,1,1,1,3,6,4,5,3,6,2,5,7,7,7,7,6,5,7,6,6,,,,,,,,,7,7,7,7,,,,,7,7,7,7,7,2,8,10,9,,,"Ma chère,

Depuis que lon sest connu, léquilibre dans ma vie a atteint un très beau niveau. A tous les niveaux, je retrouve mon bonheur et tout ce qui est important à mes yeux. Grâce à ce que tu as pu me dire au quotidien, les alertes + ou - volontaires, jai pris conscience des choses importantes à tes yeux et donc aux yeux de beaucoup dautres et de moi. 
grâce à toi, la pratique régulière du sport tout en consciliant notre vie sociale est important et inscrit dans notre quotidien. Mon travail, tu le sais, prend une place importante dans ma vie mais tu as également su me dire quil fallait relativiser et que nul nétait irremplaçable.
Grâce à toi, ma vie est équilibrée et je suis heureux !

Avec beaucoup de très bons sentiments....",,1
"4,159",194,Condition 2,Work,"Paris, Madrid",2/13/14 16:25,3/10/14 13:07,"35,802",35,LOréal,Troisième cycle,4,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,3,3,6,5,5,7,7,1,5,5,4,2,4,2,4,3,3,3,4,5,4,3,4,2,4,2,4,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,6,6,6,6,5,6,6,6,6,6,7,7,4,4,4,4,4,2,4,4,6,4,4,,4,6,4,5,5,3,5,5,6,6,6,6,6,6,5,5,5,4,1,1,2,1,4,4,4,4,1,5,5,5,4,6,1,6,6,4,6,7,6,6,6,6,5,,5,6,6,6,,,,,,,,,,,,5,6,6,6,5.75,1,1,-1,-1,,,,,0
"4,160",193,Condition 1,Health,"Paris, Madrid",2/14/14 8:31,3/17/14 7:47,"44,595",42,LOREAL,Troisième cycle,4,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,7,2,7,5,7,3,7,1,3,1,5,5,5,5,5,4,5,3,5,4,4,4,4,2,5,4,4,4,3,1,4,0,2,0,1,2,3,2,0,4,2,3,0,1,0,0,3,1,0,2,2,1,4,3,0,0,0,4,0,0,3,1,1,1,2,2,1,3,4,4,4,7,7,6,6,7,7,5,6,7,7,5,6,7,7,7,6,7,6,5,4,7,6,6,,1,5,7,7,7,7,5,6,7,1,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,2,6,6,5,5,7,6,6,6,6,3,,,,,,,,,6,7,6,6,,,,,6,7,6,6,6.25,8,6,0,3,,,"Cher Yann, 
je te remercie de mencourager à faire du sport. Cest non seulement bon pour ma ligne mais surtout cela me permet devacuer le stress de la semaine. Meme si je ne prends pas de plaisir à aller à la salle de sport je sais que cest bon pour ma santé...
je suis consciente que tu me donnes ces conseils uniquement pour mon bien
merci
Amicalement
Clarisse",,1
"4,161",195,Condition 3,Control,"Paris, Madrid",2/14/14 9:16,2/14/14 9:44,28,40,Loréal luxe,Troisième cycle,4,Lun de mes parents ou les deux ont un diplôme universitaire,3,Siège social,0,Femme,0,7,4,7,1,7,4,7,1,7,1,5,5,5,2,5,4,4,4,3,5,4,2,4,5,5,4,4,5,0,0,1,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,6,5,4,6,6,5,4,6,6,4,4,7,5,7,5,7,7,5,5,7,1,7,,4,7,7,7,7,1,4,4,6,6,6,7,6,7,6,6,6,2,1,2,1,1,1,1,1,1,4,7,7,4,6,6,2,6,7,7,7,7,6,6,7,6,5,7,,,,,7,6,6,,,,,,,,,7,7,6,6,6.5,10,10,10,10,,0,,,0
"4,162",200,Condition 4,Kindness,"Paris, Madrid",2/14/14 10:15,3/14/14 14:10,"40,554",50,MAISON DU CAFE,N’a eu son baccalauréat,0,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,7,2,7,3,7,3,7,1,5,1,4,5,4,4,2,4,4,3,4,4,4,3,2,2,4,4,3,4,4,3,4,0,0,2,1,3,2,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,4,0,3,1,1,0,0,0,0,7,1,1,7,7,7,5,5,7,5,5,7,6,5,5,6,6,5,6,7,5,6,7,4,6,7,6,7,5,3,6,7,7,,5,5,6,6,6,2,5,5,6,6,6,7,7,5,4,4,4,5,1,2,4,3,1,1,1,3,6,6,4,6,4,5,2,6,7,6,7,7,5,6,6,6,2,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,3,-3,-1,-1,"Chère Fabienne,

Ta présence et ton implication envers ma fille sont extraordinaires. Depuis le début de sa maladie tu as été là tel un ange qui veillait sur elle. Tu es toujours là pour lui remonter le moral et aussi toujours là pour me redonner confiance en lavenir. Grace à toi je sais que tout ira mieux demain. Je suis tellement heureuse que lon tait rencontrée le jour le plus horrible de ma vie... Merci de continuer à être notre ange gardien. Comme promis on ira tous au restaurant quand Marina sortira de la clinique. Merci encore de ta présence.",,,,1
"4,163",194,Condition 2,Work,"Paris, Madrid",2/14/14 15:40,4/25/14 16:04,"100,823",42,LOréal,Troisième cycle,4,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Usine,1,Homme,1,7,2,7,2,6,5,7,1,6,3,5,5,5,4,3,2,3,2,3,2,4,2,2,1,2,3,2,2,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,1,6,3,1,3,1,7,6,4,7,4,6,3,6,6,6,4,5,4,6,6,5,7,5,5,7,6,5,7,5,4,,7,7,6,6,4,6,4,2,5,2,5,7,7,1,2,5,3,4,4,5,1,1,1,1,1,2,1,5,7,6,6,6,5,5,7,1,7,7,6,6,6,6,6,,7,6,6,6,,,,,,,,,,,,7,6,6,6,6.25,0,5,-6,3,,,,"Cher Père (prêtre), 
Je vous écris pour vous exprimer toute la reconnaissance et la gratitude que jéprouve envers vous. 
rappelez vous notre entrevue en 1991 où je manquais terriblement de confiance en moi à tel point que les profs de terminale ne me donnaient même pas le Bac. 
Vous mavez alors secoué en me disant que vous aviez de votre vie raremement rencontré qq daussi intélligent que moi, non seulement dans ma capacité de raisonnement mais également dans ma relation à lautre. 
cela a eu un effet très bénéfique surmon capital confiance ! Cela ma permis de me donner les ressources nécessaires pour obtenir le BAC, oui mais avec mention Bien ! Ceci ma permis de ""renégocier"" mon entrée en prépar qui jusque là métait fermée. Ces mots que vous mavez dits auront été mes mais quotidiens durant ma prépa. Et Grâce à vous, quelqe part, jai pu intégrer major de ma prépa et 6 ème de France !! Alor qu mes profs ne me donnaient pas le BAC . 
Merci Cher Père davoir cru en moi, Merci davoir révélé qui je peux être ! je ne loublierai pas, vous mavez permis doser, de r^éver, de croire et davoir une vraie ambition !
A très bientôt",1
"4,166",193,Condition 1,Health,"Paris, Madrid",2/16/14 9:11,2/16/14 9:22,10,40,loreal,Troisième cycle,4,Lun de mes parents ou les deux ont suivi des études universitaires,4,Autres,2,Femme,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,4,5,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"4,168",200,Condition 4,Kindness,"Paris, Madrid",2/17/14 13:33,4/4/14 15:58,"66,384",23,Maison du Café France,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études supérieurs (post bac),2,Siège social,0,Femme,0,6,5,7,3,6,2,7,1,7,1,4,5,4,4,3,1,4,4,3,5,4,5,5,5,4,5,4,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,1,5,6,5,7,7,7,7,6,6,5,3,7,6,5,3,7,5,5,4,7,6,6,5,5,7,6,5,7,6,5,,2,7,7,7,6,1,6,6,6,7,6,6,6,6,5,4,4,2,1,1,1,1,1,1,1,1,5,5,5,5,5,6,1,6,6,4,5,6,6,6,6,5,2,,,,,,,,,,,,,6,7,6,5,6,7,6,5,6,4,5,6,6,"Cher Alexandre, 

Grâce à toi, jai pris confiance en moi. 
Tu mas soutenu lors de ma recherche de travail, quand jai douté de moi. 
Tu mas toujours montré laspect positif de chaque chose même quand la situation semblait difficile.
Tu mas conseillé dans ma recherche, sur lattitude à avoir, létat desprit à adopter. 

Maintenant que jai un travail et que je me sens à laise dans lunivers ou je suis, tu restes toujours à mes côtés. 
Ton soutien constant me permet doser, de changer, de traverser les moments de stress.

Amicalement",,,,1
"4,169",194,Condition 2,Work,"Paris, Madrid",2/17/14 13:39,3/5/14 13:54,"23,055",38,DEMB,Études supérieures,3,Lun de mes parents ou les deux ont ont eu leur baccalauréat,1,Siège social,0,Homme,1,7,6,5,5,5,2,7,2,6,6,4,3,4,3,2,2,3,3,4,,4,3,2,2,3,2,4,2,3,3,3,0,1,0,1,3,0,0,0,2,1,0,0,1,0,3,0,2,0,3,2,1,0,0,0,0,0,0,0,0,2,4,1,4,6,3,5,6,7,6,3,5,6,7,5,6,5,7,3,6,7,3,3,4,5,4,5,4,4,6,4,5,4,5,,5,5,6,3,6,7,5,5,5,4,4,6,6,3,1,4,2,4,4,5,3,2,3,3,1,4,4,6,4,5,4,5,2,4,5,6,3,3,6,5,5,6,5,,6,6,5,4,,,,,,,,,,,,6,6,5,4,5.25,-2,2,0,3,,,,,0
"4,170",195,Condition 3,Control,"Paris, Madrid",2/17/14 13:46,3/18/14 12:29,"41,682",32,Maison du café,Études supérieures,3,Lun de mes parents ou les deux ont suivi des études universitaires,4,Siège social,0,Homme,1,2,5,6,6,6,6,6,5,6,2,3,4,4,5,2,5,3,3,3,3,3,4,4,4,3,3,4,3,3,3,3,3,1,3,0,2,1,0,0,4,3,1,0,3,1,3,3,1,2,3,3,0,1,0,2,0,0,0,0,0,3,1,5,1,1,1,3,6,6,5,5,5,5,6,5,6,7,5,5,6,5,6,5,4,4,6,5,5,7,5,4,6,5,2,,6,7,6,6,6,6,5,5,5,6,7,6,6,6,6,6,6,2,1,3,1,1,1,1,1,2,4,7,6,6,7,5,1,6,5,5,4,2,3,3,5,2,5,6,,,,,7,4,6,,,,,,,,,6,7,4,6,5.75,3,3,-1,1,,"Au cours de cette semaine je suis allé à mon école pour ma formation en alternance, du coup mes actions sont plus limitées: jai été attentif à ce qui était dit en cours. Jai rédigé mon projet.",,,1
"4,171",195,Condition 3,Control,"Paris, Madrid",2/20/14 17:56,3/7/14 15:40,"21,464",58,maison du café DEMB 1753,N’a eu son baccalauréat,0,Aucun de mes parents na n’a eu son baccalauréat,0,Autres,2,Homme,1,4,1,4,2,5,4,7,1,6,4,4,5,4,5,3,2,3,3,3,5,3,5,3,4,5,4,5,5,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,1,6,1,1,6,4,7,6,5,4,5,4,4,5,5,5,4,1,1,2,1,2,4,1,1,4,7,3,,7,7,7,5,7,7,5,5,5,4,5,7,7,6,6,5,4,1,5,3,1,1,1,1,1,1,1,5,6,4,3,5,1,4,6,6,4,4,6,6,6,6,6,6,,,,,5,5,5,,,,,,,,,6,5,5,5,5.25,3,4,2,2,,"Vie privée  jai passé le W.E avec mes petites filles
Vie pro: Bonne mise en place operation magasins
jai contesté mon augmentation de salaire
jai accompagné un salarié en rdv de licenciement",,,1
"4,172",193,Condition 1,Health,"Paris, Madrid",2/17/14 13:55,4/7/14 11:46,"70,431",50,MAISON DU CAFE FRANCE,Université,2,Aucun de mes parents na n’a eu son baccalauréat,0,Siège social,0,Femme,0,2,4,6,7,2,6,6,1,1,5,3,2,3,4,1,2,3,2,3,5,4,5,3,1,3,3,3,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,1,1,4,7,7,7,6,7,6,5,4,6,6,6,4,3,1,5,3,6,7,1,1,1,2,6,,7,4,7,7,5,7,3,3,6,6,7,6,6,6,4,4,4,3,1,2,3,3,2,1,1,3,1,6,6,6,6,6,1,6,3,3,2,5,2,5,2,7,1,,,,,,,,,6,6,6,6,,,,,6,6,6,6,6,-1,-6,4,-1,,,,,0
